model,diversification,personalize,lambda_param,NDCG@10,Recall@10,Precision@10,MRR@10,Novelty,CatalogCoverage,APLT,ACLT,CompositeDiv
NeuMF,I_DIV,NP,0.1,0.02715438814139909,0.0301927782433464,0.021583514099783083,0.05998175119650173,9.413262690440488,0.8540956512756948,0.03579175704989154,0.027386934673366833,0.053072090541890424
NeuMF,I_DIV,NP,0.2,0.02856645844657785,0.03142073803963591,0.022451193058568332,0.0632329649140929,9.39015712468484,0.8327910339840927,0.0289587852494577,0.024120603015075376,0.046883298249021085
NeuMF,I_DIV,NP,0.3,0.029033509742240737,0.03121109591025409,0.02212581344902386,0.06499931136590573,9.37582591184999,0.8205505629583721,0.027440347071583514,0.021608040201005024,0.04210724555884242
NeuMF,I_DIV,NP,0.4,0.028718450201306315,0.03106754123707274,0.02212581344902386,0.06370855283545088,9.370062345140283,0.812751781840719,0.02678958785249458,0.021105527638190954,0.04114266313824785
NeuMF,I_DIV,NP,0.5,0.028786131179062084,0.030910876980625408,0.022017353579175707,0.06419791343869435,9.37099550417279,0.8064507798781119,0.026898047722342736,0.022110552763819097,0.04304104431970611
NeuMF,I_DIV,NP,0.6,0.028941870813002184,0.030727097756716032,0.021908893709327547,0.06432186757566367,9.371904451348218,0.8008986674930276,0.02668112798264642,0.022613065326633167,0.04398425223651144
NeuMF,I_DIV,NP,0.7,0.02935413842386297,0.030986037767625447,0.02212581344902386,0.06585493922804118,9.372595974814505,0.796611920256172,0.026898047722342736,0.02236180904522613,0.043502454368383396
NeuMF,I_DIV,NP,0.8,0.028977129436995274,0.030774384053355936,0.022017353579175707,0.06429087904142133,9.373781631381396,0.7917054023344696,0.02668112798264642,0.022110552763819097,0.043019663013617725
NeuMF,I_DIV,NP,0.9,0.028848263233000625,0.030801499020817972,0.022017353579175707,0.06465499431876873,9.376061298127826,0.7874703026546844,0.026898047722342736,0.022613065326633167,0.043963666211511813
NeuMF,A_DIV,NP,0.1,0.003771000076714595,0.004739230843448018,0.0035791757049891543,0.006953913163240712,12.669685419061882,0.7537186241090795,0.8747288503253797,0.3608040201005025,0.4880021254230114
NeuMF,A_DIV,NP,0.2,0.0062270339002595,0.0075002344429421115,0.005531453362255966,0.013252332747994354,11.946746706605476,0.7354095651275695,0.47255965292841656,0.2449748743718593,0.3675228993250356
NeuMF,A_DIV,NP,0.3,0.011724676359886204,0.013862772543549628,0.009869848156182214,0.024466308576937643,11.431867418779389,0.733576076851565,0.28438177874186554,0.15452261306532664,0.2552736392121519
NeuMF,A_DIV,NP,0.4,0.023884282608659352,0.02676560512913709,0.018329718004338393,0.054011723995455015,10.589522484609576,0.7460747856626382,0.15086767895878525,0.09095477386934674,0.16214257345346125
NeuMF,A_DIV,NP,0.5,0.026575081849456474,0.028726879763301124,0.02017353579175705,0.06014960575698103,10.035996359261864,0.7610009296560273,0.09392624728850325,0.05402010050251256,0.10087922932375719
NeuMF,A_DIV,NP,0.6,0.027910229993126163,0.0303924324043462,0.021691973969631236,0.0625568123127776,9.762715993652247,0.7708656130565026,0.06572668112798263,0.038944723618090454,0.07414365287174343
NeuMF,A_DIV,NP,0.7,0.028310462134841882,0.02982994149621081,0.021583514099783083,0.06470190751644114,9.607788840716614,0.7761336638776986,0.049999999999999996,0.03291457286432161,0.06315101343036794
NeuMF,A_DIV,NP,0.8,0.028322719688005343,0.030448851388439575,0.021908893709327547,0.06275608580380815,9.499555253393838,0.7804462348930896,0.03969631236442516,0.02864321608040201,0.05525838983138925
NeuMF,A_DIV,NP,0.9,0.028843496107491068,0.03105877958927427,0.022342733188720175,0.06387124264022312,9.427378720967232,0.7840615638880282,0.03253796095444685,0.025376884422110554,0.049162576173999904
NeuMF,I_DIV+A_DIV,NP,0.1,0.005413223377683795,0.006517284074863505,0.004989154013015184,0.011266053782322762,12.099503672554267,0.826438384464415,0.5635574837310195,0.25326633165829143,0.3877152981725413
NeuMF,I_DIV+A_DIV,NP,0.2,0.012752675819417789,0.015482784250329229,0.010954446854663775,0.026342406087525392,11.229242363631421,0.7944168990806735,0.2517353579175705,0.1449748743718593,0.24520225404959267
NeuMF,I_DIV+A_DIV,NP,0.3,0.025894881734424453,0.02847373315376814,0.019522776572668113,0.058199049684949905,10.206220868920486,0.791085631649623,0.11193058568329718,0.06582914572864322,0.12154415515864254
NeuMF,I_DIV+A_DIV,NP,0.4,0.026612813529670768,0.02897318929791412,0.020607375271149676,0.05968951210274421,9.824746264645057,0.7912405743208347,0.07396963123644253,0.04396984924623116,0.08331009237600788
NeuMF,I_DIV+A_DIV,NP,0.5,0.028162336145351,0.030132510101382452,0.021800433839479393,0.06313010019626072,9.647616342605865,0.7898202665013946,0.054446854663774406,0.035175879396984924,0.06735212661992175
NeuMF,I_DIV+A_DIV,NP,0.6,0.02906144455430181,0.030379557582703255,0.022017353579175707,0.06607960610129808,9.547529147713357,0.788632372688772,0.044034707158351415,0.029899497487437185,0.05761464520775093
NeuMF,I_DIV+A_DIV,NP,0.7,0.028781562423596942,0.030561830419531404,0.02190889370932755,0.06416219054505388,9.478932903807461,0.7871862410907965,0.0376355748373102,0.027386934673366833,0.052932305658855934
NeuMF,I_DIV+A_DIV,NP,0.8,0.029253692123809103,0.03105877958927427,0.022342733188720175,0.06642736631890644,9.433329274990932,0.7871862410907965,0.03297180043383948,0.02562814070351759,0.04964016434358119
NeuMF,I_DIV+A_DIV,NP,0.9,0.028980744607557403,0.030967043032691474,0.022234273318872018,0.06453491374857968,9.397872569166813,0.7858434046069621,0.029609544468546637,0.024120603015075376,0.046804590367390694
