model,diversification,personalize,lambda_param,NDCG@10,Recall@10,Precision@10,MRR@10,Novelty,CatalogCoverage,APLT,ACLT,CompositeDiv
NeuMF,I_DIV,NP,0.1,0.11386774432823261,0.05234004570901012,0.11458609271523179,0.22122864764007147,9.589763137376202,0.8072755702722592,0.06960264900662251,0.24105011933174225,0.37124697883009045
NeuMF,I_DIV,NP,0.2,0.12347657379922226,0.05652817314966464,0.1200496688741722,0.2429361794386629,9.554124145540582,0.7247976453274466,0.06336092715231788,0.25230139788612344,0.3743069044449266
NeuMF,I_DIV,NP,0.3,0.12914610951082234,0.059217946666698204,0.1237251655629139,0.25493738831073265,9.548775185114696,0.6716059602649007,0.06264900662251656,0.2512785543811797,0.3657232776819678
NeuMF,I_DIV,NP,0.4,0.13132929571445598,0.05979130151657728,0.12476821192052981,0.25807303164091244,9.552516024422815,0.6315213392200146,0.06309602649006622,0.26218888510057964,0.3705404086054721
NeuMF,I_DIV,NP,0.5,0.13366430642608443,0.060489742380365634,0.1253973509933775,0.26392988541995166,9.56268882785967,0.5980776306107431,0.06495033112582782,0.2686668939652233,0.37077513571805737
NeuMF,I_DIV,NP,0.6,0.13484710765046898,0.06096971544043879,0.12564569536423842,0.26621425943445814,9.576799647244927,0.569453642384106,0.06723509933774835,0.277872485509717,0.3734937323015284
NeuMF,I_DIV,NP,0.7,0.13526055930596118,0.060771528164192797,0.12514900662251657,0.26803137811415956,9.589135905495006,0.5439661515820456,0.06900662251655629,0.2836685987043982,0.37288457476803116
NeuMF,I_DIV,NP,0.8,0.13608473114937994,0.060486416031635314,0.12485099337748344,0.271316882161253,9.60325484450114,0.5199871228844739,0.07044701986754967,0.28741902488919197,0.3702082086605249
NeuMF,I_DIV,NP,0.9,0.13655708981382514,0.06034095931314741,0.12473509933774835,0.27208622411436983,9.619065381752366,0.49565857247976447,0.07220198675496689,0.29253324241391065,0.3679221392506226
NeuMF,A_DIV,NP,0.1,0.0311495229517628,0.016698136229268964,0.03754966887417219,0.05044603437401451,13.350530537522822,0.30665011037527595,0.9698509933774834,0.9249914763041255,0.4606027295157967
NeuMF,A_DIV,NP,0.2,0.05494820187839088,0.02789742333380615,0.058062913907284776,0.10396733417428781,12.246640954930125,0.31983075791022814,0.769453642384106,0.8288441868394135,0.46155766812536125
NeuMF,A_DIV,NP,0.3,0.07530167897436243,0.03658185106010026,0.07438741721854304,0.14943741459056029,11.49984054405712,0.3397167034584253,0.563725165562914,0.6655301738833959,0.4498232659456455
NeuMF,A_DIV,NP,0.4,0.0908168250965517,0.0438983070344622,0.08784768211920528,0.1785546094817618,11.073168948061527,0.3610743193524651,0.4224834437086093,0.5755199454483464,0.4437470533106973
NeuMF,A_DIV,NP,0.5,0.10362476962926599,0.04943396469829746,0.09874172185430463,0.20264598444234205,10.71506456959774,0.38245952906548936,0.3177980132450331,0.5121036481418343,0.43788728418820844
NeuMF,A_DIV,NP,0.6,0.11407377829569895,0.05360948842421623,0.10769867549668874,0.22122831914222643,10.400342414653453,0.4046909492273731,0.23736754966887422,0.45959768155472214,0.43040025145945393
NeuMF,A_DIV,NP,0.7,0.12235898303312887,0.05627047364228241,0.11402317880794703,0.2389963733837906,10.136422689243684,0.4263428991905813,0.17635761589403975,0.4132287759972724,0.4196834161853612
NeuMF,A_DIV,NP,0.8,0.1288073515422026,0.05884996032821862,0.11880794701986755,0.2532537711552612,9.922573461855732,0.44452722590139815,0.13137417218543046,0.37299693146948515,0.40563276258182285
NeuMF,A_DIV,NP,0.9,0.13403590973066265,0.06051479529694143,0.12321192052980133,0.2632024597918638,9.755904379147916,0.4598417954378219,0.09821192052980131,0.3337879304466417,0.3868041637704571
NeuMF,I_DIV+A_DIV,NP,0.1,0.05610062684244395,0.025528332835778312,0.0548841059602649,0.12753015610217597,12.231080406870568,0.5867825607064018,0.7664900662251656,0.7971360381861575,0.6759725985220942
NeuMF,I_DIV+A_DIV,NP,0.2,0.08982726011690091,0.04083729241915819,0.08284768211920529,0.19984251813308107,11.158180162265042,0.5517844002943341,0.4698675496688742,0.6089328332765087,0.5789517524355786
NeuMF,I_DIV+A_DIV,NP,0.3,0.10619627123968553,0.04908253188184705,0.09789735099337747,0.22598142016188377,10.69796948355704,0.5381162619573215,0.3263245033112583,0.5189226048414592,0.5283451746823968
NeuMF,I_DIV+A_DIV,NP,0.4,0.11682153887867955,0.053418714230959105,0.10786423841059603,0.24208898349626826,10.37044189634828,0.5257910228108904,0.23801324503311258,0.4623252642345721,0.49201997121220736
NeuMF,I_DIV+A_DIV,NP,0.5,0.122857224374335,0.05677544458838936,0.11403973509933774,0.2487846893724377,10.135187846852054,0.5153237674760853,0.1820364238410596,0.42107057620184113,0.46345362328735273
NeuMF,I_DIV+A_DIV,NP,0.6,0.1278038475520666,0.058404995603781394,0.11816225165562914,0.2566715284347734,9.967034084106777,0.5045161883738043,0.14375827814569536,0.38663484486873506,0.4377788521793298
NeuMF,I_DIV+A_DIV,NP,0.7,0.1314669705211221,0.05943999263550905,0.12057947019867549,0.2627296199936929,9.842767782005115,0.49507910228108903,0.11764900662251654,0.35799522673031026,0.4155228904284344
NeuMF,I_DIV+A_DIV,NP,0.8,0.13407917266441843,0.06029252998326244,0.12274834437086095,0.2672136155786818,9.750665415157606,0.48661699779249445,0.09798013245033112,0.3320831912717354,0.3947655752680539
NeuMF,I_DIV+A_DIV,NP,0.9,0.13517058406089486,0.05983651792234435,0.1235430463576159,0.2683931856407022,9.683739622584882,0.4790378955114054,0.08425496688741721,0.3126491646778043,0.37835858488039364
